"name","lon","lat","inn","tavern","bar","region"
"The Townsman",-3.0494277,53.8183561,FALSE,FALSE,FALSE,"England"
"Ma Kelly's (Foxhall)",-3.0548423,53.8094683,FALSE,FALSE,FALSE,"England"
"Man Bar / Growlr Club",-3.0519702,53.8216161,FALSE,FALSE,TRUE,"England"
"O-Learys Bar",-2.1892968,52.9985463,FALSE,FALSE,TRUE,"England"
"The Bird I'th Hand",-2.3734067,53.4486826,FALSE,FALSE,FALSE,"England"
"Pyramid Snooker Club",-2.0934495,53.4795819,FALSE,FALSE,FALSE,"England"
"Eagle & Child (Joseph Holts)",-2.2961588,53.5449696,FALSE,FALSE,FALSE,"England"
"The Mickerbrook",-2.186031,53.387368,FALSE,FALSE,FALSE,"England"
"White Hart Sports & Social Club",-2.5280728,54.3234845,FALSE,FALSE,FALSE,"England"
"Spital Vaults",-2.8719482,53.1925644,FALSE,FALSE,FALSE,"England"
"Caldwell Tavern",-2.2620194,53.0819165,FALSE,TRUE,FALSE,"England"
"The Same Yet (J.w. Lees)",-2.2445929,53.5511449,FALSE,FALSE,FALSE,"England"
"Red Lion (Joseph Holts)",-2.2828841,53.5307238,FALSE,FALSE,FALSE,"England"
"Railway & Naturalist",-2.2851076,53.5329095,FALSE,FALSE,FALSE,"England"
"The Foresters (Joseph Holts)",-2.2843164,53.5321635,FALSE,FALSE,FALSE,"England"
"Prestwich Church Social Club",-2.2821384,53.5299618,FALSE,FALSE,FALSE,"England"
"Friendship Inn (Jospeh Holts)",-2.2756823,53.5245105,TRUE,FALSE,FALSE,"England"
"The Ostrich (Joseph Holts)",-2.2663188,53.5281761,FALSE,FALSE,FALSE,"England"
"The Parkside",-2.2675338,53.5325285,FALSE,FALSE,FALSE,"England"
"St. Margaret's Tavern",-2.2702804,53.5360165,FALSE,TRUE,FALSE,"England"
"H Royal British Legion",-2.2662892,53.5307047,FALSE,FALSE,FALSE,"England"
"Welcome Inn (Joseph Holts)",-2.2823637,53.5394692,TRUE,FALSE,FALSE,"England"
"Coach & Horses (Joseph Holts)",-2.2842896,53.5400478,FALSE,FALSE,FALSE,"England"
"Hare & Hounds (Joseph Holts)",-2.3257914,53.5485059,FALSE,FALSE,FALSE,"England"
"Hollins Bush",-2.2826936,53.5687209,FALSE,FALSE,FALSE,"England"
"Berwyn Arms",-3.2736384,52.975142,FALSE,FALSE,FALSE,"Wales"
"Ye Olde Hob Inn",-2.6621117,53.7216865,TRUE,FALSE,FALSE,"England"
"Rock Station",-3.0107589,53.3718587,FALSE,FALSE,FALSE,"England"
"The Rock Villa",-3.0155496,53.3718789,FALSE,FALSE,FALSE,"England"
"The Brighton",-3.0243117,53.4158255,FALSE,FALSE,FALSE,"England"
"The Master Mariner",-3.0441788,53.4397903,FALSE,FALSE,FALSE,"England"
"Wallasey Royal British Legion",-3.0375213,53.421314,FALSE,FALSE,FALSE,"England"
"Winters",-2.1569465,53.4110058,FALSE,FALSE,FALSE,"England"
"Puss In Boots",-2.1387959,53.3969804,FALSE,FALSE,FALSE,"England"
"Stanley's Cask",-3.0417416,53.4306433,FALSE,FALSE,FALSE,"England"
"The Old Manor Club",-3.0408497,53.4245606,FALSE,FALSE,FALSE,"England"
"Sheridan's",-3.0636911,53.4226409,FALSE,FALSE,FALSE,"England"
"Leasowe Golf Club",-3.1035281,53.4194806,FALSE,FALSE,FALSE,"England"
"Kazimier Garden",-2.9818075,53.402863,FALSE,FALSE,FALSE,"England"
"The New Fleetwood",-2.924256,53.6810592,FALSE,FALSE,FALSE,"England"
"The Jolly Crofter",-2.163859,53.4023465,FALSE,FALSE,FALSE,"England"
"Overchurch Hotel",-3.1089082,53.3892691,FALSE,FALSE,FALSE,"England"
"Post Office Vaults",-2.1968308,53.0455592,FALSE,FALSE,FALSE,"England"
"Ye Olde Smithy",-2.1941092,53.0461672,FALSE,FALSE,FALSE,"England"
"Dock Yard",-2.297846,53.472803,FALSE,FALSE,FALSE,"England"
"Craft",-2.2423217,53.7888865,FALSE,FALSE,FALSE,"England"
"The Fireman's Arms",-3.0203853,53.3904921,FALSE,FALSE,FALSE,"England"
"Hornblowers",-3.015039,53.392055,FALSE,FALSE,FALSE,"England"
"Stracey's Sports Bar",-3.017064,53.3926219,FALSE,FALSE,TRUE,"England"
"The Copperfield",-3.0159812,53.3923193,FALSE,FALSE,FALSE,"England"
"The River View",-3.0124598,53.3939786,FALSE,FALSE,FALSE,"England"
"Openshaw Wmc",-2.1626386,53.4724202,FALSE,FALSE,FALSE,"England"
"The Poulton Elk",-2.9925971,53.8453623,FALSE,FALSE,FALSE,"England"
"The Horton Arms",-2.1457521,53.5599648,FALSE,FALSE,FALSE,"England"
"The Blackburne Arms",-2.9684712,53.3995569,FALSE,FALSE,FALSE,"England"
"Barlounge",-2.8947476,53.1896459,FALSE,FALSE,FALSE,"England"
"Cricket Club",-2.7467494,53.7271879,FALSE,FALSE,FALSE,"England"
"Bowling Club",-2.7437029,53.7281503,FALSE,FALSE,FALSE,"England"
"The Claughton Hotel",-3.0577745,53.3947807,FALSE,FALSE,FALSE,"England"
"Astoria Lounge Bar",-3.1835091,53.3687707,FALSE,FALSE,TRUE,"England"
"Chabar",-3.1841949,53.3705313,FALSE,FALSE,FALSE,"England"
"Red Willow",-2.1231329,53.2564169,FALSE,FALSE,FALSE,"England"
"Stop And Rest",-2.3890549,53.7405524,FALSE,FALSE,FALSE,"England"
"Fab Cafe",-2.2411277,53.4767462,FALSE,FALSE,FALSE,"England"
"The Thompsons Arms",-2.237968,53.477629,FALSE,FALSE,FALSE,"England"
"Stalybridge Buffet Bar",-2.0639082,53.4842829,FALSE,FALSE,TRUE,"England"
"Lower Turk's Head",-2.2382996,53.4848604,FALSE,FALSE,FALSE,"England"
"Waxy O'connors",-2.241232,53.485275,FALSE,FALSE,FALSE,"England"
"Tib St Tavern",-2.2347614,53.4836576,FALSE,TRUE,FALSE,"England"
"The Stan Laurel Inn",-3.0904025,54.1948755,TRUE,FALSE,FALSE,"England"
"Monroes",-2.232263,53.477396,FALSE,FALSE,FALSE,"England"
"The Seven Oaks",-2.2409169,53.478933,FALSE,FALSE,FALSE,"England"
"Disraeli's",-2.8868493,53.5682702,FALSE,FALSE,FALSE,"England"
"The Roscoe Head",-2.9741677,53.40224,FALSE,FALSE,FALSE,"England"
"Ma Egertons",-2.9777379,53.4086057,FALSE,FALSE,FALSE,"England"
"Toby Carvery Chadderton Park",-2.141379,53.5553744,FALSE,FALSE,FALSE,"England"
"Rake And Pikel",-2.8615525,53.171755,FALSE,FALSE,FALSE,"England"
"Hopinn",-2.2164794,53.0146665,FALSE,FALSE,FALSE,"England"
"Wynnstay",-3.0392248,52.9869855,FALSE,FALSE,FALSE,"Wales"
"The Three Lights",-3.019807,53.9134262,FALSE,FALSE,FALSE,"England"
"Wine Bar Cafã©",-2.7313675,53.3420129,FALSE,FALSE,TRUE,"England"
"The Great Float Hotel",-3.0218975,53.407184,FALSE,FALSE,FALSE,"England"
"The White Boar",-2.3046075,53.5799274,FALSE,FALSE,FALSE,"England"
"The Lock And Quay",-2.6167208,53.6650044,FALSE,FALSE,FALSE,"England"
"The Biddulph Arms",-2.1690912,53.1236265,FALSE,FALSE,FALSE,"England"
"Brindley Arms",-2.392099,53.526312,FALSE,FALSE,FALSE,"England"
"Cadishead Labour Club",-2.442762,53.428639,FALSE,FALSE,FALSE,"England"
"The Blind Pig",-1.9106205,53.7090714,FALSE,FALSE,FALSE,"England"
"The Deansgate",-2.2512277,53.4750991,FALSE,FALSE,FALSE,"England"
"The Culcheth Arms",-2.5183704,53.4520597,FALSE,FALSE,FALSE,"England"
"The Dog Beck",-2.7503886,54.6619244,FALSE,FALSE,FALSE,"England"
"Magpie And Stump Bar And Restaurant",-3.529849,53.3062375,FALSE,FALSE,TRUE,"Wales"
"Abbots Arms",-3.209938,53.2755232,FALSE,FALSE,FALSE,"Wales"
"Bagillt Arms",-3.1713697,53.268898,FALSE,FALSE,FALSE,"Wales"
"Shippe Inn",-3.172155,53.2688234,TRUE,FALSE,FALSE,"Wales"
"The Whittington Cat",-3.5879498,54.5478073,FALSE,FALSE,FALSE,"England"
"The Fletcher Christian",-3.3658631,54.6634372,FALSE,FALSE,FALSE,"England"
"Bitter End",-3.3595094,54.6634275,FALSE,FALSE,FALSE,"England"
"Boar's",-3.0957807,53.2022082,FALSE,FALSE,FALSE,"Wales"
"James Monro",-2.989139,53.4101675,FALSE,FALSE,FALSE,"England"
"The Hotel Leprechaun",-3.0038468,53.2158782,FALSE,FALSE,FALSE,"Wales"
"The Arroyo Arms",-2.8905841,54.8820722,FALSE,FALSE,FALSE,"England"
"Up Steps Inn",-2.1128292,53.542182,TRUE,FALSE,FALSE,"England"
"The Joshua Bradley",-2.0840831,53.4332834,FALSE,FALSE,FALSE,"England"
"Meir Workingmens Club",-2.1014402,52.9827578,FALSE,FALSE,FALSE,"England"
"Silver Tally",-2.687852,53.589979,FALSE,FALSE,FALSE,"England"
"The Harbord Harbord",-2.1981824,53.5500829,FALSE,FALSE,FALSE,"England"
"The Refuge",-2.2407663,53.4746076,FALSE,FALSE,FALSE,"England"
"The War Horse",-2.6565823,53.6768714,FALSE,FALSE,FALSE,"England"
"The Faulkner",-2.8759396,53.1989477,FALSE,FALSE,FALSE,"England"
"Hero's",-2.4331272,53.0891664,FALSE,FALSE,FALSE,"England"
"57 Thomas Street",-2.2362441,53.4838807,FALSE,FALSE,FALSE,"England"
"The Catholic Club",-2.6593065,53.4313544,FALSE,FALSE,FALSE,"England"
"St Michael's Parish Hall",-2.6555898,53.4301824,FALSE,FALSE,FALSE,"England"
"The Court Leet",-2.8850425,53.5680343,FALSE,FALSE,FALSE,"England"
"The Furness Railway",-3.2278369,54.1159532,FALSE,FALSE,FALSE,"England"
"Fred's Ale House, Coffee Shop And Art Gallery",-2.1914438,53.4442462,FALSE,FALSE,FALSE,"England"
"The Market Cross",-3.2226987,53.2743002,FALSE,FALSE,FALSE,"Wales"
"The Thomas Henry",-3.4980289,54.7140262,FALSE,FALSE,FALSE,"England"
"Labour Club",-3.4988177,54.7141901,FALSE,FALSE,FALSE,"England"
"Top Tap",-3.4994958,54.7146522,FALSE,FALSE,FALSE,"England"
"Ye Old Sparrowhawk",-2.2446234,53.8431202,FALSE,FALSE,FALSE,"England"
"The Vagabond",-3.5908623,54.5485698,FALSE,FALSE,FALSE,"England"
"The Sky Master",-2.6372451,53.4153333,FALSE,FALSE,FALSE,"England"
"Moffats",-3.5168915,54.5217808,FALSE,FALSE,FALSE,"England"
"Slater's Country Inn",-2.3085822,52.949386,TRUE,FALSE,FALSE,"England"
"The American",-2.1924489,53.0407826,FALSE,FALSE,FALSE,"England"
"Buck 'I'th Vine (Closed)",-2.8853315,53.568458,FALSE,FALSE,FALSE,"England"
"The Twelve Tellers",-2.6968496,53.7587807,FALSE,FALSE,FALSE,"England"
"Piccadilly Tap",-2.2318021,53.4784661,FALSE,FALSE,FALSE,"England"
"Derwent Club",-3.1362173,54.6001362,FALSE,FALSE,FALSE,"England"
"The Downing Arms",-3.3522865,53.2211051,FALSE,FALSE,FALSE,"Wales"
"Top Pub",-2.1384997,53.086323,FALSE,FALSE,FALSE,"England"
"The Last Zebra",-2.9329035,54.8930365,FALSE,FALSE,FALSE,"England"
"William Rufus (Lloyds No 1 Bar)",-2.9318849,54.891243,FALSE,FALSE,TRUE,"England"
"Woodrow Wilson",-2.930663,54.890613,FALSE,FALSE,FALSE,"England"
"Walkabout Australian Bar",-2.9304414,54.891093,FALSE,FALSE,TRUE,"England"
"The Vibe",-2.9312295,54.8909295,FALSE,FALSE,FALSE,"England"
"Packet Steamer",-2.9571244,53.4897407,FALSE,FALSE,FALSE,"England"
"The Guelder Rose",-3.013632,53.653414,FALSE,FALSE,FALSE,"England"
"Buchanan Sports & Social Club",-2.3221841,53.6446608,FALSE,FALSE,FALSE,"England"
"Club Britannia",-2.9335162,54.8933848,FALSE,FALSE,FALSE,"England"
"Frenchman's Cove",-3.0483559,53.8176092,FALSE,FALSE,FALSE,"England"
"Macnaughton's Bar",-3.0548073,53.8093138,FALSE,FALSE,TRUE,"England"
"The Ardwick",-3.0548379,53.8103057,FALSE,FALSE,FALSE,"England"
"Horse & Rainbow",-2.7478582,54.3271681,FALSE,FALSE,FALSE,"England"
"Delph Tavern",-2.7185861,53.534172,FALSE,TRUE,FALSE,"England"
"Coast To Coast Bar",-3.5897041,54.4915687,FALSE,FALSE,TRUE,"England"
"The Slaughter House",-2.9910959,53.4055339,FALSE,FALSE,FALSE,"England"
"Peal O'bells",-2.8801616,53.0807845,FALSE,FALSE,FALSE,"England"
"Ash Tree Farm",-2.1124063,53.4870125,FALSE,FALSE,FALSE,"England"
"White Rose Social Club",-2.0146519,53.9605322,FALSE,FALSE,FALSE,"England"
"Skipton Working Men's Club",-2.0177408,53.9591406,FALSE,FALSE,FALSE,"England"
"Vale Royal",-2.6998592,53.552982,FALSE,FALSE,FALSE,"England"
"The Quiet Bar",-2.8825194,54.6045411,FALSE,FALSE,TRUE,"England"
"The Nib",-2.7722054,54.1364086,FALSE,FALSE,FALSE,"England"
"Spinning Top",-2.1617024,53.4083312,FALSE,FALSE,FALSE,"England"
"Petersgate Tap",-2.158091,53.410047,FALSE,FALSE,FALSE,"England"
"Birkdale Labour Club",-3.0119871,53.632558,FALSE,FALSE,FALSE,"England"
"The Woodley Arms",-2.1015723,53.4254262,FALSE,FALSE,FALSE,"England"
"Cheshire Lines Inn",-3.0101707,53.643887,TRUE,FALSE,FALSE,"England"
"Ma Kelly's South",-3.0510663,53.7997924,FALSE,FALSE,FALSE,"England"
"The Swan And Cemetery",-2.2970033,53.5769539,FALSE,FALSE,FALSE,"England"
"Ye Olde John O'gaunt",-2.8023191,54.0486557,FALSE,FALSE,FALSE,"England"
"The Sandgrounder",-3.0095653,53.6463033,FALSE,FALSE,FALSE,"England"
"Southport Railway Club",-2.9867602,53.6450093,FALSE,FALSE,FALSE,"England"
"Clairville (Wetherspoons)",-3.0473019,53.4197653,FALSE,FALSE,FALSE,"England"
"Soft Rock",-3.0476345,53.419639,FALSE,FALSE,FALSE,"England"
"The Street Head Inn",-2.0045705,54.2693684,TRUE,FALSE,FALSE,"England"
"M19",-2.191448,53.4441395,FALSE,FALSE,FALSE,"England"
"Cedar Tavern",-3.0504867,53.8186903,FALSE,TRUE,FALSE,"England"
"The Victoria/Whittle Springs",-3.052322,53.8196586,FALSE,FALSE,FALSE,"England"
"No 10 Ale House",-3.0297119,53.7514974,FALSE,FALSE,FALSE,"England"
"Shillaylee",-3.029616,53.7505353,FALSE,FALSE,FALSE,"England"
"Beer Keg",-3.045865,53.4198169,FALSE,FALSE,FALSE,"England"
"The Garsdale",-2.3017479,53.6056131,FALSE,FALSE,FALSE,"England"
"Help Me Thro",-2.3089255,53.5974131,FALSE,FALSE,FALSE,"England"
"Smedley Hotel",-2.225562,53.5061702,FALSE,FALSE,FALSE,"England"
"Phoenix Working Men's Club",-2.7967031,54.0514185,FALSE,FALSE,FALSE,"England"
"Queens Head Cafe Bar",-3.1367378,54.6012813,FALSE,FALSE,TRUE,"England"
"Bare Village Club",-2.8367337,54.0767583,FALSE,FALSE,FALSE,"England"
"Smokey O'connors",-2.8635297,54.0738505,FALSE,FALSE,FALSE,"England"
"The Bath",-2.8702724,54.0718634,FALSE,FALSE,FALSE,"England"
"Fayre & Square",-2.874399,54.0714977,FALSE,FALSE,FALSE,"England"
"Breezers Bar",-2.8780835,54.0675419,FALSE,FALSE,TRUE,"England"
"The Velvet Coaster",-3.0557934,53.7947933,FALSE,FALSE,FALSE,"England"
"Trevor",-2.7852448,54.0093689,FALSE,FALSE,FALSE,"England"
"Rose Of Lancashire",-2.1677412,53.5518866,FALSE,FALSE,FALSE,"England"
"The Mulberry Leaves",-2.0371043,53.110145,FALSE,FALSE,FALSE,"England"
"The Broadfield Arms",-2.7160811,53.6954038,FALSE,FALSE,FALSE,"England"
"Barristers",-2.6978029,53.6908674,FALSE,FALSE,FALSE,"England"
"Leyland Conservative Club",-2.6977622,53.6909749,FALSE,FALSE,FALSE,"England"
"The Leyland Lion",-2.6926871,53.6954369,FALSE,FALSE,FALSE,"England"
"The Market Ale House",-2.6946621,53.6951317,FALSE,FALSE,FALSE,"England"
"Old Leyland Gates",-2.6933994,53.6981,FALSE,FALSE,FALSE,"England"
"Leyland & Farington Club",-2.6850941,53.7002749,FALSE,FALSE,FALSE,"England"
"Farington & District Conservative Club",-2.6837558,53.7030575,FALSE,FALSE,FALSE,"England"
"Gsk Sports & Social Club",-3.0963123,54.1945128,FALSE,FALSE,FALSE,"England"
"Fletcher Moss Pub",-2.2298324,53.4168385,FALSE,FALSE,FALSE,"England"
"The Pen Factory",-2.9694428,53.4027826,FALSE,FALSE,FALSE,"England"
"The Sphinx",-2.9664342,53.4050279,FALSE,FALSE,FALSE,"England"
"The Warners Arms",-2.3640812,53.7517772,FALSE,FALSE,FALSE,"England"
"Peel Castle",-3.0944731,54.196018,FALSE,FALSE,FALSE,"England"
"Pleasant Retreat",-2.6924809,53.7260357,FALSE,FALSE,FALSE,"England"
"Lounge About",-2.260623,53.406985,FALSE,FALSE,FALSE,"England"
"The Parkfield Inn",-2.3067022,53.5414248,TRUE,FALSE,FALSE,"England"
"The Old Post Office Ale House",-2.1774013,53.5906356,FALSE,FALSE,FALSE,"England"
"Blue Pits Inn",-2.1780426,53.5912484,TRUE,FALSE,FALSE,"England"
"The Springbrook",-2.5394264,53.3771198,FALSE,FALSE,FALSE,"England"
"Samuel Oldknow",-2.0636581,53.3938739,FALSE,FALSE,FALSE,"England"
"Ambleside Tavern",-2.9634419,54.4323556,FALSE,TRUE,FALSE,"England"
"The Stage Door Tap",-3.0433562,53.4399413,FALSE,FALSE,FALSE,"England"
"White Crow At Worthington",-2.6324329,53.6062491,FALSE,FALSE,FALSE,"England"
"Fieldfare Pub",-2.6571012,53.655543,FALSE,FALSE,FALSE,"England"
"Klondyke Club",-2.1957304,53.4435571,FALSE,FALSE,FALSE,"England"
"Egremont Rangers Arlfc",-3.5298413,54.4869558,FALSE,FALSE,FALSE,"England"
"The Squash",-2.9868398,53.9278378,FALSE,FALSE,FALSE,"England"
"The Milton Club",-2.2499391,53.4780071,FALSE,FALSE,FALSE,"England"
"The Commercial (Closed)",-2.2578785,53.476949,FALSE,FALSE,FALSE,"England"
"Mulligans",-2.2487047,53.4811551,FALSE,FALSE,FALSE,"England"
"St Paul's Wmc",-2.4914292,53.7491192,FALSE,FALSE,FALSE,"England"
"Gas Works",-2.2461267,53.4733839,FALSE,FALSE,FALSE,"England"
"Hop Inn Bier Shoppe",-2.8856593,53.5677558,TRUE,FALSE,FALSE,"England"
"Puckersley Inn",-2.1240413,53.5816505,TRUE,FALSE,FALSE,"England"
"Beer Dock",-2.443442,53.0880739,FALSE,FALSE,FALSE,"England"
"Gathurst Station Inn",-2.6938311,53.5594937,TRUE,FALSE,FALSE,"England"
"John Bull Chophouse",-2.6310597,53.546077,FALSE,FALSE,FALSE,"England"
"Doc's Symposium",-2.6328175,53.5506012,FALSE,FALSE,FALSE,"England"
"Old Rewd House",-3.5420685,54.6419341,FALSE,FALSE,FALSE,"England"
"Padua's",-3.5433895,54.642108,FALSE,FALSE,FALSE,"England"
"Workington Royal British Legion Club",-3.5441105,54.6422688,FALSE,FALSE,FALSE,"England"
"Lounge 41",-3.5452095,54.6425375,FALSE,FALSE,FALSE,"England"
"Jj's Club",-3.5536073,54.643692,FALSE,FALSE,FALSE,"England"
"Workington Working Mens Club",-3.5565125,54.6448084,FALSE,FALSE,FALSE,"England"
"Crazy Jacks",-2.977747,53.4048493,FALSE,FALSE,FALSE,"England"
"Peter Kavanagh's",-2.9674681,53.3965763,FALSE,FALSE,FALSE,"England"
"Rovers Return",-2.2505632,53.4845032,FALSE,FALSE,FALSE,"England"
"The Chiverton Tap",-2.1885612,53.375134,FALSE,FALSE,FALSE,"England"
"Old Chapel ( Weatherspoons)",-2.4653899,53.6960469,FALSE,FALSE,FALSE,"England"
"The Bate Hall",-2.1273167,53.260846,FALSE,FALSE,FALSE,"England"
"The Excelsior",-2.9850275,53.4094889,FALSE,FALSE,FALSE,"England"
"The Litton Tree",-3.0539927,53.8201973,FALSE,FALSE,FALSE,"England"
"Whitehaven Rlfc",-3.5851693,54.5467411,FALSE,FALSE,FALSE,"England"
"North Shore Club",-3.0516397,53.8246494,FALSE,FALSE,FALSE,"England"
"The Lifeboat Wetherspoons",-3.0597168,53.5561091,FALSE,FALSE,FALSE,"England"
"The Levenshulme",-2.1892543,53.4416277,FALSE,FALSE,FALSE,"England"
"Beer Station",-3.0714553,53.5657553,FALSE,FALSE,FALSE,"England"
"Sparrowhawk",-3.0407079,53.5850469,FALSE,FALSE,FALSE,"England"
"Brun Grove Wmc",-3.0339056,53.8016821,FALSE,FALSE,FALSE,"England"
"The Wainwright",-3.0401933,53.8156858,FALSE,FALSE,FALSE,"England"
"Pen Y Bont Farm",-3.1267314,53.1649421,FALSE,FALSE,FALSE,"Wales"
"Cube",-2.9911473,53.8476114,FALSE,FALSE,FALSE,"England"
"Sandyforth Arms",-3.0086634,53.8802334,FALSE,FALSE,FALSE,"England"
"The Bufferstops",-2.2900736,53.6989778,FALSE,FALSE,FALSE,"England"
"The Eldon",-2.7098635,53.7719076,FALSE,FALSE,FALSE,"England"
"R-Bar",-3.050431,53.8213198,FALSE,FALSE,TRUE,"England"
"The Gamull",-2.6569097,53.7817383,FALSE,FALSE,FALSE,"England"
"Bar 45",-2.9993673,53.6523637,FALSE,FALSE,TRUE,"England"
"The Pen & Pencil",-2.2316891,53.4813709,FALSE,FALSE,FALSE,"England"
"Beer Engin",-2.8022954,53.4121023,FALSE,FALSE,FALSE,"England"
"Three Legs Of Man",-2.2594087,53.4655477,FALSE,FALSE,FALSE,"England"
"Border Rose Inn",-2.1011811,53.6887148,TRUE,FALSE,FALSE,"England"
"Edington Arms",-2.575646,53.5419574,FALSE,FALSE,FALSE,"England"
"Royal Victoria",-3.4982273,54.7145591,FALSE,FALSE,FALSE,"England"
"Barrique",-2.9648575,53.7373871,FALSE,FALSE,FALSE,"England"
"The Fall Well - J D Wetherspoon",-2.9824032,53.4069614,FALSE,FALSE,FALSE,"England"
"Brindley Farm",-2.2019747,53.0263817,FALSE,FALSE,FALSE,"England"
"Race Horse (Hungry Horse)",-2.8967508,53.2133359,FALSE,FALSE,FALSE,"England"
"Mary Mount Bar",-3.1366755,54.5623807,FALSE,FALSE,TRUE,"England"
"Tap & Bottles",-3.0061087,53.6469632,FALSE,FALSE,FALSE,"England"
"The King Bill",-2.1145238,53.6484456,FALSE,FALSE,FALSE,"England"
"Rayners",-2.2976953,53.5922908,FALSE,FALSE,FALSE,"England"
"The Unicorn (J D Wetherspoon)",-2.3520084,53.3842167,FALSE,FALSE,FALSE,"England"
"The Belmont Bull",-2.4956724,53.641308,FALSE,FALSE,FALSE,"England"
"Stopes Tavern",-2.3578361,53.5634698,FALSE,TRUE,FALSE,"England"
"301 Miles",-2.9329833,54.8908589,FALSE,FALSE,FALSE,"England"
"Spinner & Burgamot",-2.5315179,53.2929597,FALSE,FALSE,FALSE,"England"
"Running Pump",-2.7960897,53.8186595,FALSE,FALSE,FALSE,"England"
"Last Man Inn",-3.3205519,54.7402158,TRUE,FALSE,FALSE,"England"
"Crown And Shuttle",-2.1222261,53.6153825,FALSE,FALSE,FALSE,"England"
"Rustic",-2.3501252,53.386005,FALSE,FALSE,FALSE,"England"
"Front House",-2.0676783,53.5377457,FALSE,FALSE,FALSE,"England"
"Cask And Feather",-2.1535271,53.6149288,FALSE,FALSE,FALSE,"England"
"Elletsons Arms",-2.8957719,53.9238899,FALSE,FALSE,FALSE,"England"
"Dixon Rigby Keough",-2.5149583,53.2608278,FALSE,FALSE,FALSE,"England"
"Watling Street Chambers",-2.5150759,53.2608079,FALSE,FALSE,FALSE,"England"
"The Northern Oak",-2.784843,54.0118543,FALSE,FALSE,FALSE,"England"
"The Royal Barn",-2.597904,54.2019393,FALSE,FALSE,FALSE,"England"
"The Bottle Bank",-2.3578833,53.2019254,FALSE,FALSE,FALSE,"England"
"Mason Yard 24",-2.7447033,54.3283942,FALSE,FALSE,FALSE,"England"
"The Pendyffryn Club",-3.4169948,53.335723,FALSE,FALSE,FALSE,"Wales"
"Prestatyn Constitutional Club",-3.4031224,53.3320615,FALSE,FALSE,FALSE,"Wales"
"Ellis's Bar",-3.4935638,53.3204104,FALSE,FALSE,TRUE,"Wales"
"The Puddled Duck",-2.9493409,53.8863012,FALSE,FALSE,FALSE,"England"
"Vinehop",-2.1225966,53.3493846,FALSE,FALSE,FALSE,"England"
"Stalybridge Tavern",-2.0606915,53.4841948,FALSE,TRUE,FALSE,"England"
"Ty Fry Inn",-3.5067898,53.269833,TRUE,FALSE,FALSE,"Wales"
"Badger Bar & Restaurant",-2.9831394,54.4469281,FALSE,FALSE,TRUE,"England"
"Tap 'N Barrel",-2.6330916,53.5467824,FALSE,FALSE,FALSE,"England"
"The Brink",-2.2494793,53.4811594,FALSE,FALSE,FALSE,"England"
"Romney's Snug",-2.9196363,54.3601424,FALSE,FALSE,FALSE,"England"
"Dunnies Social Club",-2.8567162,53.3426414,FALSE,FALSE,FALSE,"England"
"The Lord Eldon",-2.3752278,53.3055108,FALSE,FALSE,FALSE,"England"
"Metalboxonians Sports & Socail Club",-2.8602602,53.3501943,FALSE,FALSE,FALSE,"England"
"Cock And Swine",-2.342134,53.505563,FALSE,FALSE,FALSE,"England"
"Cllwb Ceidwadol Dinbych",-3.4208961,53.183237,FALSE,FALSE,FALSE,"Wales"
"Koppers",-3.3628632,54.6639344,FALSE,FALSE,FALSE,"England"
"Bretherton Arms",-2.6186653,53.6591922,FALSE,FALSE,FALSE,"England"
"Albert's Schloss Cook Haus & Bier Palace",-2.2478236,53.4781801,FALSE,FALSE,FALSE,"England"
"Parker's Arms",-2.6299863,53.6613507,FALSE,FALSE,FALSE,"England"
"The Hurley Flyer",-2.8675244,54.0601592,FALSE,FALSE,FALSE,"England"
"Brewski",-2.2738418,53.4423683,FALSE,FALSE,FALSE,"England"
"Chorlton Tap",-2.2735708,53.4423653,FALSE,FALSE,FALSE,"England"
"The Ginnell",-2.6317352,53.6500896,FALSE,FALSE,FALSE,"England"
"Bootleggers",-2.6306462,53.6498368,FALSE,FALSE,FALSE,"England"
"Latch",-2.6292193,53.6526125,FALSE,FALSE,FALSE,"England"
"Speakeasy",-2.6293373,53.6526284,FALSE,FALSE,FALSE,"England"
"Shepherds' Hall Ale House",-2.6286238,53.6525648,FALSE,FALSE,FALSE,"England"
"Ale Station",-2.6279546,53.6523696,FALSE,FALSE,FALSE,"England"
"Kash 22",-2.7245637,53.2947329,FALSE,FALSE,FALSE,"England"
"Cavern Pub",-2.9880467,53.4063748,FALSE,FALSE,FALSE,"England"
"Brownlows",-2.9772658,53.4047915,FALSE,FALSE,FALSE,"England"
"Ranelagh's Tavern",-2.9806686,53.4049823,FALSE,TRUE,FALSE,"England"
"Lanigans",-2.9798124,53.4051974,FALSE,FALSE,FALSE,"England"
"The Mere Bank",-2.9704894,53.4250579,FALSE,FALSE,FALSE,"England"
"One Legged Shunter",-2.0653728,52.9756087,FALSE,FALSE,FALSE,"England"
"Crown Point Tavern",-2.1145453,53.455327,FALSE,TRUE,FALSE,"England"
"Seven Bro7hers Beerhouse",-2.2294306,53.4844673,FALSE,FALSE,FALSE,"England"
"Bath Springs Pub",-2.6501478,53.502808,FALSE,FALSE,FALSE,"England"
"Black Lodge Brewing",-2.9821285,53.3970653,FALSE,FALSE,FALSE,"England"
"The Sacred Orchard",-2.5112236,53.0792935,FALSE,FALSE,FALSE,"England"
